DATE_TIME,typical_price,day_of_week,day_of_month,hour_of_day,dow_sin,dow_cos,dom_sin,dom_cos,hod_sin,hod_cos
2005-06-22 12:00:00,1.2128816666666666,2.0,22.0,10.5,0.9749279121818236,-0.2225209339563143,-0.968077118866204,-0.2506525322587213,0.3664814565722671,-0.8847645028150136
2005-06-22 16:00:00,1.2120391666666666,2.0,22.0,14.5,0.9749279121818236,-0.2225209339563143,-0.968077118866204,-0.2506525322587213,-0.5829878075183765,-0.7597645028150138
2005-06-22 20:00:00,1.2121633333333333,2.0,22.0,18.5,0.9749279121818236,-0.2225209339563143,-0.968077118866204,-0.2506525322587213,-0.9494692640906438,0.1249999999999998
2005-06-23 00:00:00,1.2126833333333331,2.25,22.25,16.5,0.8396668689157573,-0.3921329174428405,-0.9757369659424162,-0.2006516914037193,-0.3664814565722674,0.8847645028150135
2005-06-23 04:00:00,1.2128058333333334,3.0,23.0,2.5,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,0.5829878075183768,0.7597645028150136
2005-06-23 08:00:00,1.2102041666666667,3.0,23.0,6.5,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,0.9494692640906438,-0.1249999999999999
2005-06-23 12:00:00,1.2075491666666665,3.0,23.0,10.5,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,0.3664814565722671,-0.8847645028150136
2005-06-23 16:00:00,1.2048925,3.0,23.0,14.5,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,-0.5829878075183765,-0.7597645028150138
2005-06-23 20:00:00,1.2036408333333335,3.0,23.0,18.5,0.4338837391175582,-0.900968867902419,-0.9987165071710528,-0.0506491688387135,-0.9494692640906438,0.1249999999999998
2005-06-24 00:00:00,1.2027025,3.25,23.25,16.5,0.2169418695587791,-0.900968867902419,-0.9961544614603176,-0.0001299322528909,-0.3664814565722674,0.8847645028150135
2005-06-24 04:00:00,1.2025208333333333,4.0,24.0,2.5,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,0.5829878075183768,0.7597645028150136
2005-06-24 08:00:00,1.2045108333333334,4.0,24.0,6.5,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,0.9494692640906438,-0.1249999999999999
2005-06-24 12:00:00,1.2072991666666666,4.0,24.0,10.5,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,0.3664814565722671,-0.8847645028150136
2005-06-24 16:00:00,1.2082933333333332,4.0,24.0,14.5,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,-0.5829878075183765,-0.7597645028150138
2005-06-24 20:00:00,1.2089124999999998,4.0,24.0,18.5,-0.433883739117558,-0.9009688679024191,-0.9884683243281114,0.1514277775045766,-0.9494692640906438,0.1249999999999998
2005-06-27 00:00:00,1.2100258333333334,3.0,24.75,14.25,-0.3254128043381685,-0.4257266509268143,-0.9225494400533636,0.2858125628973541,-0.7079878075183768,0.4397047612756301
2005-06-27 04:00:00,1.212613333333333,0.0,27.0,2.5,0.0,1.0,-0.72479278722912,0.6889669190756865,0.5829878075183768,0.7597645028150137
2005-06-27 08:00:00,1.2153733333333334,0.0,27.0,6.5,0.0,1.0,-0.72479278722912,0.6889669190756865,0.9494692640906438,-0.1249999999999999
2005-06-27 12:00:00,1.2167375,0.0,27.0,10.5,0.0,1.0,-0.72479278722912,0.6889669190756865,0.3664814565722671,-0.8847645028150135
2005-06-27 16:00:00,1.2156950000000002,0.0,27.0,14.5,0.0,1.0,-0.72479278722912,0.6889669190756865,-0.5829878075183765,-0.7597645028150138
2005-06-27 20:00:00,1.2157533333333337,0.0,27.0,18.5,0.0,1.0,-0.72479278722912,0.6889669190756865,-0.9494692640906438,0.1249999999999998
2005-06-28 00:00:00,1.21653,0.25,27.25,16.5,0.1954578706170074,0.9058724504646832,-0.6864116441955381,0.721916049608584,-0.3664814565722674,0.8847645028150135
2005-06-28 04:00:00,1.2163383333333333,1.0,28.0,2.5,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0.5829878075183768,0.7597645028150136
2005-06-28 08:00:00,1.2130508333333334,1.0,28.0,6.5,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0.9494692640906438,-0.1249999999999999
2005-06-28 12:00:00,1.2099158333333333,1.0,28.0,10.5,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,0.3664814565722671,-0.8847645028150136
2005-06-28 16:00:00,1.2077933333333335,1.0,28.0,14.5,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,-0.5829878075183765,-0.7597645028150138
2005-06-28 20:00:00,1.2064341666666667,1.0,28.0,18.5,0.7818314824680298,0.6234898018587336,-0.5712682150947924,0.8207634412072763,-0.9494692640906438,0.1249999999999998
2005-06-29 00:00:00,1.206683333333333,1.25,28.25,16.5,0.8301055898964782,0.4119871179049716,-0.527040125099424,0.8453120338105149,-0.3664814565722674,0.8847645028150135
2005-06-29 04:00:00,1.2062275,2.0,29.0,2.5,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306,0.5829878075183768,0.7597645028150136
2005-06-29 08:00:00,1.2045808333333334,2.0,29.0,6.5,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306,0.9494692640906438,-0.1249999999999999
2005-06-29 12:00:00,1.2055125,2.0,29.0,10.5,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306,0.3664814565722671,-0.8847645028150136
2005-06-29 16:00:00,1.2065641666666669,2.0,29.0,14.5,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306,-0.5829878075183765,-0.7597645028150138
2005-06-29 20:00:00,1.2072833333333333,2.0,29.0,18.5,0.9749279121818236,-0.2225209339563143,-0.3943558551133187,0.9189578116202306,-0.9494692640906438,0.1249999999999998
2005-06-30 00:00:00,1.208038333333333,2.25,29.25,16.5,0.8396668689157573,-0.3921329174428405,-0.3460915213571543,0.9341008440282964,-0.3664814565722674,0.8847645028150135
2005-06-30 04:00:00,1.2086258333333333,3.0,30.0,2.5,0.4338837391175582,-0.900968867902419,-0.2012985200886611,0.9795299412524944,0.5829878075183768,0.7597645028150136
2005-06-30 08:00:00,1.2083541666666668,3.0,30.0,6.5,0.4338837391175582,-0.900968867902419,-0.2012985200886611,0.9795299412524944,0.9494692640906438,-0.1249999999999999
